영업상태코드,영업상태명,상세영업상태명,전화번호,소재지우편번호,지번주소,도로명주소,도로명주소_검색용,도로명우편번호,사업장명,데이터갱신구분,데이터갱신일자,업태구분명,
1,영업/정상,영업,02-338-5225,121893,서울특별시 마포구 서교동 364-6,서울특별시 마포구 와우산로19길 16 (서교동 1층),서울 마포구 와우산로19길,4041,코너펍 Corner Pub,U,2020.12.4 0:06,경양식,
1,영업/정상,영업,02-333-3036,121893,서울특별시 마포구 서교동 366-28번지 ,서울특별시 마포구 잔다리로6길 28 지하1층 (서교동),서울 마포구 잔다리로6길,4042,코노미 홍대점,I,2018.8.31 23:59,일식,
1,영업/정상,영업,010-2744-2755,121848,서울특별시 마포구 성산동 275-5번지 ,서울특별시 마포구 성산로4길 9 1층 102호 (성산동),서울 마포구 성산로4길,3965,코니카페,I,2019.8.25 2:22,기타,
1,영업/정상,영업,0507-1349-4364,121840,서울특별시 마포구 서교동 396-4,서울특별시 마포구 어울마당로5길 47 2~3층 (서교동),서울 마포구 어울마당로5길,4047,코드 396-4,I,2020.12.1 0:09,기타,
1,영업/정상,영업,070-8064-1679,121820,서울특별시 마포구 망원동 57-38번지,서울특별시 마포구 월드컵로19길 14 1층 (망원동),서울 마포구 월드컵로19길,4012,코랏,I,2019.12.5 22:01,외국음식전문점(인도태국등),
1,영업/정상,영업,,121816,서울특별시 마포구 동교동 148-11번지 ,서울특별시 마포구 양화로23길 34 3층 (동교동),서울 마포구 양화로23길,3985,코르크,I,2018.8.31 23:59,기타,
1,영업/정상,영업,02-332-3595,121865,서울특별시 마포구 연남동 227-1번지 1층 ,서울특별시 마포구 연희로 35 (연남동1층),서울 마포구 연희로,3982,코리아식당,I,2018.8.31 23:59,한식,
1,영업/정상,영업,02-325-8118,121883,서울특별시 마포구 합정동 354-2번지 1층 일부 ,서울특별시 마포구 독막로 54 (합정동1층 일부),서울 마포구 독막로,4073,코리아식당 홍대점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,02-704-0010,121807,서울특별시 마포구 노고산동 106-83,서울특별시 마포구 백범로2길 12 1층 (노고산동),서울 마포구 백범로2길,4100,코리엔탈깻잎두마리치킨 신촌점,U,2020.12.5 23:09,호프/통닭,
1,영업/정상,영업,02-3144-3335,121886,서울특별시 마포구 합정동 392-12,서울특별시 마포구 양화로1길 25-3 지1층 (합정동),서울 마포구 양화로1길,4026,코바시,U,2021.12.2 0:08,일식,
1,영업/정상,영업,070-4100-0088,121822,서울특별시 마포구 망원동 404-3,서울특별시 마포구 포은로5길 7 1층 (망원동),서울 마포구 포은로5길,4009,코브라파스타클럽,U,2020.11.30 22:01,경양식,
1,영업/정상,영업,070-7789-6402,121816,서울특별시 마포구 동교동 113-72,서울특별시 마포구 연희로1길 28-9 지하1층 (동교동),서울 마포구 연희로1길,3985,코스모더케이브,U,2020.12.3 22:00,기타,
1,영업/정상,영업,,121895,서울특별시 마포구 서교동 402-14 경일빌딩,서울특별시 마포구 독막로9길 14 경일빌딩 1층 (서교동),서울 마포구 독막로9길,4048,꼬이,I,2020.11.30 23:03,외국음식전문점(인도태국등),
1,영업/정상,영업,02-704-0104,121804,서울특별시 마포구 공덕동 272-4번지 ,서울특별시 마포구 마포대로11길 7-8 (공덕동 1~2층),서울 마포구 마포대로11길,4142,코이키,I,2018.8.31 23:59,일식,
1,영업/정상,영업,,121829,서울특별시 마포구 상수동 312-4번지 ,서울특별시 마포구 와우산로11길 28 지층 (상수동),서울 마포구 와우산로11길,4049,코카이라멘,I,2019.10.24 0:22,기타,
1,영업/정상,영업,02-711-5597,121854,서울특별시 마포구 신수동 10-2번지 ,서울특별시 마포구 백범로 68 (신수동),서울 마포구 백범로,4110,코코가츠,U,2018.12.21 2:40,한식,
1,영업/정상,영업,,121849,서울특별시 마포구 성산동 526-8,서울특별시 마포구 월드컵로 240 월드컵주경기장 2층 XGY29호 (성산동),서울 마포구 월드컵로,3932,코코로벤또 홈플러스월드컵점,I,2018.8.31 23:59,일식,
1,영업/정상,영업,02-2197-0203,121812,서울특별시 마포구 도화동 25-66,서울특별시 마포구 마포대로 92 (도화동 효성해링턴스퀘어B블럭-가동 1층일부),서울 마포구 마포대로,4168,코코로벤또 마포공덕점,U,2019.12.6 23:00,일식,
1,영업/정상,영업,23045514,121904,서울특별시 마포구 상암동 1603번지 ,서울특별시 마포구 성암로 267 B1층 118호 (상암동),서울 마포구 성암로,3925,코코이찌방야 상암MBC점,I,2018.8.31 23:59,일식,
1,영업/정상,영업,02-354-5510,121841,서울특별시 마포구 서교동 490번지 ,서울특별시 마포구 양화로 45 지상2층 (서교동),서울 마포구 양화로,4036,코코이찌방야 합정역 메세나폴리스점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,02-717-4437,121070,서울특별시 마포구 용강동 508번지 e편한세상 마포3차 ,서울특별시 마포구 토정로31길 24 지하1층 B118호 (용강동 e편한세상 마포3차),서울 마포구 토정로31길,4166,코타이 키친,I,2020.2.19 0:23,외국음식전문점(인도태국등),
1,영업/정상,영업,,121840,서울특별시 마포구 서교동 396-51번지,서울특별시 마포구 독막로3길 28-17 1층일부층 (서교동),서울 마포구 독막로3길,4047,코테츠,U,2019.12.5 22:04,기타,
1,영업/정상,영업,02-323-6693,121801,서울특별시 마포구 연남동 390-31번지,서울특별시 마포구 동교로38길 27-12,서울 마포구 동교로38길,4207,코퍼,I,2019.3.8 2:21,기타,
1,영업/정상,영업,02-332-5868,121836,서울특별시 마포구 서교동 327-23번지 ,서울특별시 마포구 와우산로29길 4-40 (서교동 1층),서울 마포구 와우산로29길,4052,코하루야,U,2019.3.14 2:40,일식,
1,영업/정상,영업,010-9632-4210,121867,서울특별시 마포구 연남동 373-18,서울특별시 마포구 동교로 227-1 (일부) 지1층 (연남동),서울 마포구 동교로,3989,콘티키빠,U,2020.12.4 22:02,경양식,
1,영업/정상,영업,02-336-4489,121883,서울특별시 마포구 합정동 413-18,서울특별시 마포구 양화로6길 32 2층 (합정동),서울 마포구 양화로6길,4046,콤피,U,2020.12.7 22:00,기타,
1,영업/정상,영업,02-304-1498,121830,서울특별시 마포구 상암동 35-3번지 2층 ,서울특별시 마포구 월드컵북로44길 45 (상암동2층),서울 마포구 월드컵북로44길,3930,콩고을,I,2018.8.31 23:59,한식,
1,영업/정상,영업,02-6052-6267,121896,서울특별시 마포구 서교동 442-1번지 1층 ,서울특별시 마포구 성미산로2길 33 (서교동1층),서울 마포구 성미산로2길,3996,콩고을 본점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,27172828,121803,서울특별시 마포구 공덕동 252-5번지 ,서울특별시 마포구 마포대로 144 지하1층 (공덕동),서울 마포구 마포대로,4212,콩마루,I,2018.8.31 23:59,한식,
1,영업/정상,영업,02-3144-1808,121893,서울특별시 마포구 서교동 369-7번지 1층 ,서울특별시 마포구 잔다리로6길 35 (서교동1층),서울 마포구 잔다리로6길,4039,콩불 홍대2호점,U,2019.5.17 2:40,한식,
1,영업/정상,영업,02-322-3545,121837,서울특별시 마포구 서교동 345-2번지 1층 ,서울특별시 마포구 어울마당로 118 (서교동1층),서울 마포구 어울마당로,4055,콩불 홍대점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,070-7576-4434,121888,서울특별시 마포구 합정동 438-22번지 1층 ,서울특별시 마포구 포은로 29-1 (합정동 1층),서울 마포구 포은로,4020,콩청대,U,2019.11.14 2:40,한식,
1,영업/정상,영업,02-323-0045,121867,서울특별시 마포구 연남동 390-35 지빌딩,서울특별시 마포구 동교로38길 33 지빌딩 지1층 2호 (연남동),서울 마포구 동교로38길,3982,쿄다이 텐동,U,2020.10.30 23:06,일식,
1,영업/정상,영업,02-6338-8043,121867,서울특별시 마포구 연남동 385-4번지 ,서울특별시 마포구 동교로46길 25 지층 (연남동),서울 마포구 동교로46길,3982,쿄라멘,I,2020.1.22 0:23,기타,
1,영업/정상,영업,02-717-2427,121806,서울특별시 마포구 노고산동 31-76 3층,서울특별시 마포구 고산길 13 3층 (노고산동),서울 마포구 고산길,4102,쿠라,U,2020.12.5 22:04,호프/통닭,
1,영업/정상,영업,070-8161-7315,121867,서울특별시 마포구 연남동 390-51번지 ,서울특별시 마포구 동교로 242-13 (연남동 2층),서울 마포구 동교로,3982,쿠루미,I,2018.8.31 23:59,일식,
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 332-23번지 지1층 ,서울특별시 마포구 와우산로29바길 5-3 (서교동지1층),서울 마포구 와우산로29바길,4053,쿠바왕,I,2018.8.31 23:59,까페,
1,영업/정상,영업,02-2132-8822,121795,서울특별시 마포구 상암동 1605 누리꿈스퀘어,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 B1050호 (상암동),서울 마포구 월드컵북로,3925,쿠벤 상암점,U,2020.12.4 21:00,일식,
1,영업/정상,영업,010-2613-6577,121816,서울특별시 마포구 동교동 152-18번지 ,서울특별시 마포구 동교로 218-1 지하층 (동교동),서울 마포구 동교로,3994,쿠시노주방,I,2018.8.31 23:59,일식,
1,영업/정상,영업,02-333-2650,121829,서울특별시 마포구 상수동 341-5번지 ,서울특별시 마포구 와우산로3길 13 1층 (상수동),서울 마포구 와우산로3길,4074,쿠시무라,I,2018.8.31 23:59,한식,
1,영업/정상,영업,02-322-6928,121841,서울특별시 마포구 서교동 487번지 ,서울특별시 마포구 월드컵북로5나길 18 (서교동 대우미래사랑 1층 108호),서울 마포구 월드컵북로5나길,4002,쿠시카츠쿠시엔,I,2018.8.31 23:59,기타,
1,영업/정상,영업,02-332-3889,121865,서울특별시 마포구 연남동 228-39번지 지하1층일부 ,서울특별시 마포구 동교로 256-4 지하1층일부 (연남동),서울 마포구 동교로,3982,쿠시파파,I,2018.11.3 2:37,기타,
1,영업/정상,영업,02-303-6274,121904,서울특별시 마포구 상암동 1615 PARK M,서울특별시 마포구 매봉산로 80 PARK M 지1층 1~10호 (상암동),서울 마포구 매봉산로,3927,쿠우쿠우 상암점,U,2020.12.4 22:08,뷔페식,
1,영업/정상,영업,02-3275-0008,121870,서울특별시 마포구 염리동 9-32번지 ,서울특별시 마포구 숭문16길 10 (염리동),서울 마포구 숭문16길,4122,쿠웨이트떡볶이 이대점,U,2019.11.14 2:40,호프/통닭,
1,영업/정상,영업,02-332-9215,121883,서울특별시 마포구 합정동 413-16번지 2층 ,서울특별시 마포구 양화로6길 38 (합정동 2층),서울 마포구 양화로6길,4046,쿠이신보,I,2018.8.31 23:59,일식,
1,영업/정상,영업,23322155,121919,서울특별시 마포구 서교동 490 메세나폴리스,서울특별시 마포구 양화로 45 B152B153B153-1호 (서교동 메세나폴리스),서울 마포구 양화로,4036,쿠차라 합정역점,U,2020.12.5 0:08,경양식,
1,영업/정상,영업,27045399,121811,서울특별시 마포구 대흥동 405-6,서울특별시 마포구 백범로16길 25 (대흥동 1층),서울 마포구 백범로16길,4151,쿠츠 고이짱,U,2021.12.1 23:03,한식,
1,영업/정상,영업,02-307-0626,121904,서울특별시 마포구 상암동 1603 (주)문화방송,서울특별시 마포구 성암로 267 MBC상암사옥 방송센터 1층 106호 (상암동),서울 마포구 성암로,3925,퀴즈노스서브 상암MBC점,U,2020.12.4 22:01,기타,
1,영업/정상,영업,070-8954-6324,121895,서울특별시 마포구 서교동 407-16번지 1층 ,서울특별시 마포구 와우산로17길 20 (서교동1층),서울 마포구 와우산로17길,4049,퀸스헤드,I,2018.8.31 23:59,중국식,
1,영업/정상,영업,02-323-0029,121842,서울특별시 마포구 서교동 461-8 1층,서울특별시 마포구 동교로 133 1층 (서교동),서울 마포구 동교로,4002,허니큐브,U,2020.12.8 0:06,일식,
1,영업/정상,영업,02-3143-5577,121822,서울특별시 마포구 망원동 414-24번지 ,서울특별시 마포구 망원로8길 27 (망원동 1층 일부),서울 마포구 망원로8길,4011,큐스닭강정,I,2018.8.31 23:59,통닭(치킨),
1,영업/정상,영업,02-334-0892,121825,서울특별시 마포구 망원동 453-43,서울특별시 마포구 망원로 3-1 (망원동 1층 일부),서울 마포구 망원로,3954,큐큐치킨,U,2020.12.5 22:03,통닭(치킨),
1,영업/정상,영업,02-702-0716,121812,서울특별시 마포구 도화동 195-5,서울특별시 마포구 도화4길 17 1층 (도화동),서울 마포구 도화4길,4169,크래프트헌터,U,2020.12.6 23:06,기타,
1,영업/정상,영업,02-3144-7499,121865,서울특별시 마포구 연남동 227-1번지 ,서울특별시 마포구 연희로 35 2층 (연남동),서울 마포구 연희로,3982,크래프트원,I,2020.1.22 0:23,기타,
1,영업/정상,영업,,121816,서울특별시 마포구 동교동 147-22,서울특별시 마포구 양화로23길 22 (동교동),서울 마포구 양화로23길,3985,크래프트한스 연남직영점,U,2020.11.1 23:08,기타,
1,영업/정상,영업,070-8621-7219,121886,서울특별시 마포구 합정동 391-5,서울특별시 마포구 포은로2나길 44 1층 (합정동),서울 마포구 포은로2나길,4026,크레이지카츠,U,2019.10.31 22:06,일식,
1,영업/정상,영업,02-2197-1860,121812,서울특별시 마포구 도화동 25-66번지,서울특별시 마포구 마포대로 92 효성해링턴 스퀘어 B동 1층 17호 (도화동),서울 마포구 마포대로,4168,크레이지후라이 공덕역점,U,2019.12.6 23:00,기타,
1,영업/정상,영업,27169897,121812,서울특별시 마포구 도화동 179-13,서울특별시 마포구 도화길 35 (도화동),서울 마포구 도화길,4168,크레프트한스 마포점,U,2019.11.1 21:00,한식,
1,영업/정상,영업,,121847,서울특별시 마포구 성산동 244-9번지 ,서울특별시 마포구 성미산로 33 (성산동),서울 마포구 성미산로,3968,크로바,U,2019.6.2 2:40,분식,
1,영업/정상,영업,010-6269-4568,121828,서울특별시 마포구 상수동 146-17,서울특별시 마포구 와우산로 39-6 1층 (상수동),서울 마포구 와우산로,4049,크로우(crow),U,2020.12.7 22:07,경양식,
1,영업/정상,영업,27073352,121812,서울특별시 마포구 도화동 6-51번지 ,서울특별시 마포구 도화길 26 (도화동),서울 마포구 도화길,4172,크롬바커 마포점,I,2018.8.31 23:59,경양식,
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 373-10번지 ,서울특별시 마포구 동교로 227-11 3층 (연남동),서울 마포구 동교로,3989,크루이프14살롱,I,2018.8.31 23:59,기타,
1,영업/정상,영업,02-333-1281,121888,서울특별시 마포구 합정동 473 마포 한강 2차 푸르지오,"서울특별시 마포구 월드컵로3길 14 딜라이트스퀘어 2차 지하1층 161,162호",서울 마포구 월드컵로3길,4024,크리스피프레쉬 합정점,U,2020.11.30 21:00,기타,
1,영업/정상,영업,02-336-2020,121893,서울특별시 마포구 서교동 370-5번지 ,서울특별시 마포구 홍익로5길 45 2층 (서교동),서울 마포구 홍익로5길,4039,크림LP바,I,2020.1.2 0:23,기타,
1,영업/정상,영업,02-714-2988,121807,서울특별시 마포구 노고산동 107-11번지 외1필지 1층 ,서울특별시 마포구 백범로2길 8 (노고산동 1층),서울 마포구 백범로2길,4100,큰맘할매순대국 신촌점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,02-336-8221,121893,서울특별시 마포구 서교동 365-26번지 2층 ,서울특별시 마포구 홍익로3길 15 (서교동2층),서울 마포구 홍익로3길,4039,큰맘할매순대국 홍대점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,070-4098-8088,121130,서울특별시 마포구 구수동 10-5번지 ,서울특별시 마포구 독막로 178 1층 (구수동),서울 마포구 독막로,4087,큰맘할매순대국 광흥창역점,I,2018.11.30 2:20,기타,
1,영업/정상,영업,010-6587-1985,121840,서울특별시 마포구 서교동 395-79번지 지하1층 ,서울특별시 마포구 독막로7길 49 (서교동 지하1층),서울 마포구 독막로7길,4043,클라레,I,2018.8.31 23:59,경양식,
1,영업/정상,영업,070-8808-3366,121803,서울특별시 마포구 공덕동 232-10번지 ,서울특별시 마포구 마포대로11길 21 1층 (공덕동),서울 마포구 마포대로11길,4142,클래식햄버거,I,2019.5.2 2:20,기타,
1,영업/정상,영업,02-6465-2226,121867,서울특별시 마포구 연남동 383-95번지 ,서울특별시 마포구 연희로1길 65 지하1층일부 (연남동),서울 마포구 연희로1길,3982,클래식당,I,2018.8.31 23:59,경양식,
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 383-100,서울특별시 마포구 연희로1길 63 1층 (연남동),서울 마포구 연희로1길,3982,클래식당2nd,I,2020.11.2 0:04,기타,
1,영업/정상,영업,070-4467-3377,121836,서울특별시 마포구 서교동 337-1번지 ,서울특별시 마포구 와우산로29길 9 1층 1호 (서교동),서울 마포구 와우산로29길,4053,키노키친,I,2019.9.13 2:22,기타,
1,영업/정상,영업,02-333-3466,121893,서울특별시 마포구 서교동 394-16 1 2층,서울특별시 마포구 양화로6길 35 (서교동 1 2층),서울 마포구 양화로6길,4044,키쉬미뇽,U,2021.12.1 22:05,경양식,
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 327-46번지 지하1층 ,서울특별시 마포구 와우산로29길 4-15 (서교동 지하1층),서울 마포구 와우산로29길,4052,키오쿠,I,2018.8.31 23:59,한식,
1,영업/정상,영업,02-3273-0662,121875,서울특별시 마포구 용강동 26-4번지 ,서울특별시 마포구 토정로37길 19 (용강동 2층),서울 마포구 토정로37길,4166,키움참치 마포역점,I,2018.8.31 23:59,일식,
1,영업/정상,영업,02-333-0881,121820,서울특별시 마포구 망원동 373-5,서울특별시 마포구 월드컵로 89 2층 (망원동),서울 마포구 월드컵로,4012,키움참치 망원점,U,2019.10.31 22:07,일식,
1,영업/정상,영업,02-332-3788,121819,서울특별시 마포구 동교동 204-22번지 2층 ,서울특별시 마포구 동교로27길 21 2층 (동교동),서울 마포구 동교로27길,3993,키움참치 홍대점,I,2018.8.31 23:59,경양식,
1,영업/정상,영업,02-333-1511,121842,서울특별시 마포구 서교동 466-5 대창빌딩,서울특별시 마포구 잔다리로 77 대창빌딩 1층 101호 (서교동),서울 마포구 잔다리로,4029,키움초밥,I,2019.12.8 0:02,기타,
1,영업/정상,영업,02-324-6669,121836,서울특별시 마포구 서교동 331-2번지,서울특별시 마포구 와우산로29바길 6 (서교동 지하1층),서울 마포구 와우산로29바길,4053,키즈나,U,2019.12.5 22:05,일식,
1,영업/정상,영업,02-325-0485,121840,서울특별시 마포구 서교동 399-24번지 ,서울특별시 마포구 양화로6길 67 (서교동 1층 우측),서울 마포구 양화로6길,4047,키친485,U,2019.1.17 2:40,양식,
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 228-32,서울특별시 마포구 동교로 256-10 1층 (연남동),서울 마포구 동교로,3982,키친숲,U,2020.11.30 23:05,일식,
1,영업/정상,영업,02-332-1183,121867,서울특별시 마포구 연남동 390-42번지 ,서울특별시 마포구 동교로38길 35 2층 (연남동),서울 마포구 동교로38길,3982,키햐아 연남점,U,2019.9.21 2:40,일식,
1,영업/정상,영업,070-7778-6167,121867,서울특별시 마포구 연남동 373-10번지 2층 ,서울특별시 마포구 동교로 227-11 2층 (연남동),서울 마포구 동교로,3989,킨지 연남점,U,2019.12.11 2:40,일식,
1,영업/정상,영업,02-303-8908,121879,서울특별시 마포구 중동 386-13 A동B동,서울특별시 마포구 모래내로9길 27 A동 1층 1호 (중동 A동B동),서울 마포구 모래내로9길,3949,킬러피자,I,2019.10.31 22:02,기타,
1,영업/정상,영업,,121120,서울특별시 마포구 현석동 4-4번지 ,서울특별시 마포구 토정로 208 1층 (현석동),서울 마포구 토정로,4092,킴스맘,I,2019.6.11 2:21,기타,
1,영업/정상,영업,02-719-3392,121815,서울특별시 마포구 도화동 536번지 ,서울특별시 마포구 토정로37길 46 (도화동 정우상가 지하1층 25호),서울 마포구 토정로37길,4157,킹왕짱라볶이,I,2018.8.31 23:59,분식,
1,영업/정상,영업,02-707-0111,121873,서울특별시 마포구 염리동 157-3 참진빌딩,서울특별시 마포구 백범로 134 참진빌딩 1층 (염리동),서울 마포구 백범로,4149,킹콩부대찌개 마포대흥오남매행복점,I,2019.10.30 22:08,기타,
1,영업/정상,영업,02-715-8885,121815,서울특별시 마포구 도화동 571번지 나눔빌딩 2층 206호 ,서울특별시 마포구 도화길 43 2층 206호 (도화동),서울 마포구 도화길,4168,킹콩부대찌개 마포도화점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,02-6012-9677,121130,서울특별시 마포구 구수동 44-1번지 1층일부 ,서울특별시 마포구 토정로 197 (구수동 1층일부),서울 마포구 토정로,4087,킹콩부대찌개 마포광흥창점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,02-372-2009,121835,서울특별시 마포구 상암동 1597번지 사보이시티디엠씨 B118호B119호 ,서울특별시 마포구 월드컵북로54길 17 (상암동 사보이시티디엠씨 B118호B119호),서울 마포구 월드컵북로54길,3924,킹콩부대찌개 마포상암점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121817,서울특별시 마포구 동교동 163-2번지 ,서울특별시 마포구 어울마당로 115-1 123층 (동교동),서울 마포구 어울마당로,4050,킹콩크루2020킹콩포차,U,2019.9.12 2:40,호프/통닭,
1,영업/정상,영업,02-333-6204,121848,서울특별시 마포구 성산동 293-2 1층 일부,서울특별시 마포구 성미산로 12 (성산동 1층 일부),서울 마포구 성미산로,3996,킹타코,U,2020.12.2 23:03,일식,
1,영업/정상,영업,02-336-8582,121828,서울특별시 마포구 상수동 93-44번지 ,서울특별시 마포구 와우산로 50 2층 (상수동),서울 마포구 와우산로,4068,타로야,U,2019.2.9 2:40,일식,
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 335-32번지 ,서울특별시 마포구 와우산로29다길 11-1 지하1층 (서교동),서울 마포구 와우산로29다길,4053,텟판타마고,I,2018.8.31 23:59,일식,
1,영업/정상,영업,02-322-2786,121839,서울특별시 마포구 서교동 382-8번지 ,서울특별시 마포구 양화로7길 47 (서교동 1층),서울 마포구 양화로7길,4035,타마시,I,2018.8.31 23:59,일식,
1,영업/정상,영업,070-4647-0447,121816,서울특별시 마포구 동교동 147-50번지,서울특별시 마포구 양화로23길 (동교동),서울 마포구 양화로23길,3985,타스,I,2019.2.17 2:21,기타,
1,영업/정상,영업,010-4148-1209,121893,서울특별시 마포구 서교동 394-93 2층,서울특별시 마포구 양화로6길 19 2층 (서교동),서울 마포구 양화로6길,4044,합정 타오마라탕,U,2019.12.8 22:04,한식,
1,영업/정상,영업,,121854,서울특별시 마포구 신수동 88-32번지 ,서울특별시 마포구 광성로4길 11-8 (신수동 1층일부),서울 마포구 광성로4길,4096,타일,I,2018.8.31 23:59,호프/통닭,
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 383-82번지 신박사빌딩 ,서울특별시 마포구 동교로46길 42-5 신박사빌딩 지하1층 좌측호 (연남동),서울 마포구 동교로46길,3982,타임코스모스,I,2018.8.31 23:59,일식,
1,영업/정상,영업,02-6012-3331,121840,서울특별시 마포구 서교동 396-28번지 1층일부 ,서울특별시 마포구 독막로3길 24-6 (서교동 1층일부),서울 마포구 독막로3길,4047,타치가와텐,I,2018.8.31 23:59,까페,
1,영업/정상,영업,,121816,서울특별시 마포구 동교동 154-9번지,서울특별시 마포구 월드컵북로2길 93 (동교동 1층일부),서울 마포구 월드컵북로2길,3994,타코델리오,I,2018.8.31 23:59,외국음식전문점(인도태국등),
1,영업/정상,영업,,121839,서울특별시 마포구 서교동 481-8 고니빌딩,서울특별시 마포구 동교로 108 고니빌딩 1층 (서교동),서울 마포구 동교로,4029,타프,U,2020.12.4 22:00,경양식,
1,영업/정상,영업,02-324-7801,121893,서울특별시 마포구 서교동 369-10번지 ,서울특별시 마포구 잔다리로6길 25 (서교동 지하1층),서울 마포구 잔다리로6길,4039,탄탄면공방 홍대본점,U,2019.5.11 2:40,까페,
1,영업/정상,영업,070-4063-3219,121867,서울특별시 마포구 연남동 381-15,서울특별시 마포구 동교로32길 19,서울 마포구 동교로32길,3985,탐키친,U,2020.12.1 0:09,기타,
1,영업/정상,영업,02-336-8488,121896,서울특별시 마포구 서교동 440-5번지 명빌딩 ,서울특별시 마포구 월드컵로 94 명빌딩 1층 (서교동),서울 마포구 월드컵로,3996,탐나종합어시장 망원역점,U,2019.9.25 2:40,기타,
1,영업/정상,영업,,121829,서울특별시 마포구 상수동 334-13,서울특별시 마포구 와우산로3길 16,서울 마포구 와우산로3길,4074,탐라바당,U,2019.10.31 22:01,한식,
1,영업/정상,영업,23339965,121895,서울특별시 마포구 서교동 407-25,서울특별시 마포구 잔다리로 9 (서교동 2층),서울 마포구 잔다리로,4049,탐라포차 홍대입구점,U,2020.12.6 22:02,호프/통닭,
1,영업/정상,영업,,121889,서울특별시 마포구 망원동 205,서울특별시 마포구 마포나루길 435 1층 103호 (망원동),서울 마포구 마포나루길,4005,탐스바베큐 TOM'S B.B.Q),I,2020.11.1 0:07,호프/통닭,
1,영업/정상,영업,02-336-6830,121818,서울특별시 마포구 동교동 177-22번지 ,서울특별시 마포구 와우산로37길 46 (동교동 1층),서울 마포구 와우산로37길,4056,탐스칼국수,I,2018.8.31 23:59,까페,
1,영업/정상,영업,02-6014-7400,121818,서울특별시 마포구 동교동 178-11 1층일부,서울특별시 마포구 신촌로2안길 35 1층일부 (동교동),서울 마포구 신촌로2안길,4056,탐스피자,U,2020.11.30 22:09,경양식,
1,영업/정상,영업,02-392-3989,121836,서울특별시 마포구 서교동 328-69번지 ,서울특별시 마포구 와우산로29길 48-6 (서교동 지1층일부),서울 마포구 와우산로29길,4052,탐탐오향족발,U,2019.2.28 2:40,한식,
1,영업/정상,영업,070-8156-0930,121865,서울특별시 마포구 연남동 260-2번지 ,서울특별시 마포구 동교로38길 12 (연남동 지하1층일부),서울 마포구 동교로38길,3982,탐파 연남점,I,2018.8.31 23:59,경양식,
1,영업/정상,영업,02-333-4407,121868,서울특별시 마포구 연남동 487-378번지 지층 일부 ,서울특별시 마포구 성미산로 97 (연남동),서울 마포구 성미산로,3977,탕탕,I,2018.8.31 23:59,한식,
1,영업/정상,영업,02-846-8666,121838,서울특별시 마포구 서교동 358-104번지 ,서울특별시 마포구 홍익로 15 2층 (서교동),서울 마포구 홍익로,4040,탕화쿵푸마라탕 홍대입구7호점,I,2019.3.9 2:21,기타,
1,영업/정상,영업,02-2197-1718,121812,서울특별시 마포구 도화동 25-13번지 효성해링턴 스퀘어 ,서울특별시 마포구 마포대로 92 효성해링턴 스퀘어 B동 1층 5호 (도화동),서울 마포구 마포대로,4168,탕화쿵푸,I,2019.5.15 2:21,기타,
1,영업/정상,영업,02-337-7707,121816,서울특별시 마포구 동교동 150-22,서울특별시 마포구 양화로23길 40 2층 (동교동),서울 마포구 양화로23길,3985,탕화쿵푸마라탕 홍대48호점,U,2020.12.2 21:01,기타,
1,영업/정상,영업,02-711-6090,121854,서울특별시 마포구 신수동 85-5번지,서울특별시 마포구 광성로6길 16,서울 마포구 광성로6안길,4096,태광식당,I,2018.8.31 23:59,한식,
1,영업/정상,영업,23651595,121859,서울특별시 마포구 아현동 291-5번지 ,서울특별시 마포구 굴레방로 19-1 (아현동),서울 마포구 굴레방로,4116,태능숯불갈비,I,2018.8.31 23:59,한식,
1,영업/정상,영업,02-715-9869,121813,서울특별시 마포구 도화동 338-1번지 ,서울특별시 마포구 도화길 22-7 (도화동 12층),서울 마포구 도화길,4172,태번89(Tavern 89),I,2018.8.31 23:59,경양식,
1,영업/정상,영업,02-364-0700,121862,서울특별시 마포구 아현동 613-6번지 ,서울특별시 마포구 마포대로 211,서울 마포구 마포대로,4117,태복,I,2019.9.4 2:22,기타,
1,영업/정상,영업,02-6953-7827,121830,서울특별시 마포구 상암동 2-89번지 1층 ,서울특별시 마포구 상암동 2-89,서울 마포구 성암로15길,3927,태성골뱅이신사,U,2019.11.2 2:40,한식,
1,영업/정상,영업,02-717-8906,121875,서울특별시 마포구 용강동 40-1번지 ,서울특별시 마포구 토정로 313 (용강동),서울 마포구 토정로,4166,태순집,I,2018.8.31 23:59,한식,
